Semester|Program Code|Program Short Name|Course Code|Course Name|Credit|ECTS Credit|Course Section|Capacity|Day1|Start Hour1|End Hour1|Instructor Name|Instructor Title|Language of Instruction|Level of Study|Course Objectives|Course Learning Outcomes|Course Content|Prerequisite
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|5.0|20.0||||ÖZDEN ÖZCAN TOP|Assist.Prof.Dr|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|6.0|4.0||||NAZİFE BAYKAL|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|7.0|5.0||||ÖMER DELİALİOĞLU|Assoc.Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|8.0|20.0||||ALTAN KOÇYİĞİT|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|9.0|20.0||||STAFF|-|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|10.0|20.0||||YEŞİM AYDIN SON|Assoc.Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|12.0|20.0||||TUĞBA TAŞKAYA TEMİZEL|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|13.0|20.0||||PEKİN ERHAN EREN|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|14.0|20.0||||ALPTEKİN TEMİZEL|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|15.0|20.0||||ERDEM AKAGÜNDÜZ|Assoc.Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|16.0|20.0||||AYBAR CAN ACAR|Assist.Prof.Dr|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|17.0|20.0||||HÜSEYİN HACIHABİBOĞLU|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|18.0|20.0||||BUYURMAN BAYKAL|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|19.0|20.0||||ABDULLAH AYDIN ALATAN|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|20.0|20.0||||CİHANGİR TEZCAN|Assoc.Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|21.0|20.0||||İBRAHİM SONER YILDIRIM|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|22.0|20.0||||PINAR KARAGÖZ|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|24.0|20.0||||MURAT PERİT ÇAKIR|Assoc.Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|25.0|20.0||||GÖKNUR KAPLAN|Assoc.Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|26.0|20.0||||ŞEYDA ERTEKİN BOLELLİ|Assoc.Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|27.0|20.0||||MEHMET LÜTFİ SÜZEN|Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010699|PH.D. THESIS|0.0|130.0|28.0|20.0||||PELİN ANGIN ÜLKÜER|Assoc.Prof.Dr.|English|PhD|||Sorry no data is found for the course objective.|Not Available
2024-2025 Fall|901.0|IS|9010721|BUSINESS PROCESS MANAGEMENT|3.0|8.0|1.0|20.0|Thursday|13:40|16:30|MAKBULE FİLİZ ÇELİK YEŞİLDORUK|Lecturer Dr.|English|Graduate|||The course covers the concepts of business process management focusing on each phase of business process management life cycle; business process identification, business process definition, business process automation, business process monitoring and control. The emphasis of the course is on analysis and definition of business processes in the business domain, management of business processes and development of BPM systems in an organizational perspective.|Not Available
2024-2025 Fall|901.0|IS|9010801|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||TOLGA ESAT ÖZKURT|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010802|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||ELİF SÜRER|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010803|SPECIAL STUDIES|0.0|10.0|1.0|20.0|Thursday|13:40|17:30|SEVGİ ÖZKAN YILDIRIM|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010804|SPECIAL STUDIES|0.0|10.0|1.0|20.0|Thursday|12:40|16:30|BANU GÜNEL KILIÇ|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010805|SPECIAL STUDIES|0.0|10.0|1.0|20.0|Wednesday|08:40|12:30|ÖZDEN ÖZCAN TOP|Assist.Prof.Dr||||||
2024-2025 Fall|901.0|IS|9010806|SPECIAL STUDIES|0.0|10.0|1.0|3.0|Wednesday|08:40|12:30|NAZİFE BAYKAL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010807|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||ERDEM AKAGÜNDÜZ|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010808|SPECIAL STUDIES|0.0|10.0|1.0|20.0|Thursday|08:40|12:30|ALTAN KOÇYİĞİT|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010809|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||BUYURMAN BAYKAL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010810|SPECIAL STUDIES|0.0|10.0|1.0|5.0||||MEHMET LÜTFİ SÜZEN|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010811|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||CİHANGİR TEZCAN|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010812|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||TUĞBA TAŞKAYA TEMİZEL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010813|SPECIAL  STUDIES|0.0|10.0|1.0|20.0|Monday|13:40|17:30|PEKİN ERHAN EREN|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010814|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||ALPTEKİN TEMİZEL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010815|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||MURAT PERİT ÇAKIR|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010816|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||HÜSEYİN HACIHABİBOĞLU|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010817|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||LAMİA ZEYNEP ONAY|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010818|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||ALEV ATAK|Assist.Prof.Dr||||||
2024-2025 Fall|901.0|IS|9010819|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||AYBAR CAN ACAR|Assist.Prof.Dr||||||
2024-2025 Fall|901.0|IS|9010820|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||ZÜBEYDE MÜGE AKKAR ERCAN|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010821|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||İBRAHİM SONER YILDIRIM|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010822|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||PINAR KARAGÖZ|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010823|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||BARBAROS YET|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010824|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||CEYLAN YOZGATLIGİL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010825|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||YUSUF SAHİLLİOĞLU|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010826|SPECIAL STUDIES|0.0|10.0|1.0|20.0||||ŞEYDA ERTEKİN BOLELLİ|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010901|ADVANCED STUDIES|0.0|70.0|1.0|5.0||||STAFF|-||||||
2024-2025 Fall|901.0|IS|9010902|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||ELİF SÜRER|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010903|ADVANCED STUDIES|0.0|70.0|1.0|20.0|Friday|13:40|17:30|SEVGİ ÖZKAN YILDIRIM|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010904|ADVANCED STUDIES|0.0|70.0|1.0|20.0|Friday|12:40|16:30|BANU GÜNEL KILIÇ|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010905|ADVANCED STUDIES|0.0|70.0|1.0|20.0|Thursday|08:40|12:30|ÖZDEN ÖZCAN TOP|Assist.Prof.Dr||||||
2024-2025 Fall|901.0|IS|9010906|ADVANCED STUDIES|0.0|70.0|1.0|5.0|Monday|13:40|17:30|NAZİFE BAYKAL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010907|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||ÖMER DELİALİOĞLU|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010908|ADVANCED STUDIES|0.0|70.0|1.0|20.0|Tuesday|08:40|12:30|ALTAN KOÇYİĞİT|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010909|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||STAFF|-||||||
2024-2025 Fall|901.0|IS|9010910|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||YEŞİM AYDIN SON|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010912|ADVANCED STUDIES|0.0|70.0|1.0|20.0|Wednesday|13:40|17:30|TUĞBA TAŞKAYA TEMİZEL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010913|ADVANCED STUDIES|0.0|70.0|1.0|20.0|Tuesday|08:40|12:30|PEKİN ERHAN EREN|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010914|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||ALPTEKİN TEMİZEL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010915|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||ERDEM AKAGÜNDÜZ|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010916|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||AYBAR CAN ACAR|Assist.Prof.Dr||||||
2024-2025 Fall|901.0|IS|9010917|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||HÜSEYİN HACIHABİBOĞLU|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010918|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||BUYURMAN BAYKAL|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010919|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||ABDULLAH AYDIN ALATAN|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010920|ADVANCED STUDIES|0.0|70.0|1.0|20.0|Monday|08:40|12:30|CİHANGİR TEZCAN|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010921|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||İBRAHİM SONER YILDIRIM|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010922|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||PINAR KARAGÖZ|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010923|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||ALİ HİKMET DOĞRU|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010924|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||MURAT PERİT ÇAKIR|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010925|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||GÖKNUR KAPLAN|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010926|ADVANCED STUDIES|0.0|70.0|1.0|20.0||||ŞEYDA ERTEKİN BOLELLİ|Assoc.Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010927|ADVANCED STUDIES|0.0|15.0|1.0|5.0||||MEHMET LÜTFİ SÜZEN|Prof.Dr.||||||
2024-2025 Fall|901.0|IS|9010928|ADVANCED STUDIES|0.0|15.0|1.0|20.0||||PELİN ANGIN ÜLKÜER|Assoc.Prof.Dr.||||||
Fall and Spring Semesters.|||9010571|SECURITY ENGINEERING||8.0||||||||English|Graduate|||Security engineering involves software and systems engineering, mathematics, economics, psychology and social engineering. This course aims to introduce the students to the hardware and software systems that require protection; the security mechanisms currently in place to protect them and the attacks that jeopardize availability, integrity or confidentiality of information and services. Specific applications of security engineering for military systems, financial sector, and management of health records will be discussed.|Not Available
Fall Semesters.|||9010526|SOFTWARE QUALITY MANAGEMENT||8.0||||||Prof.Dr. ONUR DEMÝRÖRS||English|Graduate|||This course presents models of software process improvement. Primary topics include software process improvement frameworks, software quality management and quality assurance standards, software process modeling languages, software process metrics, processimprovement in other disciplines. Students will select a related topic for further research and will prepare a research paper on this topic.|Not Available
Fall or Spring Semesters.|||9010530|E-TRANSFORMATION AND MANAGEMENT||8.0||||||Lecturer Dr. ALÝ ARÝFOÐLU||English|Graduate|At the end of this course student will learn and be able to distinguish and discuss the terms e-Transformation, e-Government and e-Organization and why they are important in IT age.|Students who pass this course successfully will be able to analyze and break down e-Transformation, e-Organization and e-Goverment from 3-dimensional perspective.|e-Government (e-Gov) design and Management, Components of e-Government, e-Gov Maturity, e-Organization, e-Transformation, e-Government: world trends, e-Turkey, e-Europe The course covers|Not Available
Fall and Spring Semesters.|||9010547|CLOUD COMPUTING: TECHNOLOGY AND BUSINESS||8.0||||||Prof.Dr. PEKÝN ERHAN EREN||English|Graduate|||This course provides an overwiev of technical and business issues in cloud computing and highlihts the trends in this rapidly evolving information technology area.The course content covers cloud computing fundamentals; current trends and applications; technical infrastructure and models; business implications; resent technological developments; business models and management; security and privacy; research challenges and outlook.Current topics and research areas in cloud computing are explored from various aspects highlighting tecnical and business issues.|Not Available
Fall Semesters.|||9010551|COMPUTER SECURITY AND CRYPTOGRAPHY||8.0||||||||English|Graduate|||Introduction to privacy, data security, communication security and file security in computers and computers networks.Introduction to cryptography, its role in electronic data processing. Block ciphers, stream ciphers and DES, data encryption standard. Trusted computer systems, issues in authentication and verification.|Not Available
Spring Semesters.|||9010584|DEEP LEARNING FOR TEXT ANALYTICS||8.0||||||||English|Graduate|By the end of the course the students will know how to implement text mining applications using deep learning models and how to deploy them effectively. Students will gain hands-on experience in different natural language processing (NLP) tasks.|By the end of the course the students willUnderstand basic concepts, application areas in NLP and evaluation strategiesGain hands-on experience on implementing deep learning models for NLP tasksLearn and apply the fundamental deep learning architectural solutionsLearn how to measure model performance and specific methods to improve performanceLearn cutting-edge solutions designed specifically for NLP and apply them to real-life problems effectivelyLearn how to deploy a deep network architecture for production|This course aims to give background knowledge on several related to text analytics using deep learning. Natural language processing (NLP) concepts and NLP applications, deep learning methods for NLP, evaluation techniques, word embedding, Long-Short-Term Memory (LSTM) models, transformer models are some of the core concepts that will be covered through the lectures. The course will introduce both theoretical and practical skills in the domain. In addition, other application areas using the models initially proposed for NLP tasks will also be taught. At the end of the course, students will be familiar with cutting-edge deep networks for NLP.|Not Available
Fall or Spring Semesters.|||9010707|FORMAL VERIFICATION-THEORY AND PRACTICE||8.0||||||||English|Masters|At the end of this course, the student will:know basic concepts in formal methods and verificationbe able to use automated software verification techniquesbe able to model software systems and formulate correctness properties in logical form|Student, who passed the course satisfactorily will be able to:model critical software systems using formal methodsuse automated verification tools and techniques both in code and design levelformulate safetly, liveness, correctness properties and assertionsknow fundamental formal verification concepts.|This course aims to introduce students to a crucial part of the design cycle: mathematically proving that the design satisfies desirable or required properties, referred to as formal verification. An introductory treatment of theoretical framework is accompanied with state of the art verification tools.|Not Available
Fall and Spring Semesters.|||9010710|ENERGY INFORMATICS||8.0||||||||English|Graduate|||This course involves the analysis, design and implementation of systems to increase the efficiency of energy demand & supply systems and markets. This requires the collection and analysis of data used to optimize and monitor energy distribution/consumption networks and markets. Students will leverage the necessary information systems competencies and multi-disciplinary knowledge for sustainable energy sectors  e.g., smart grid, solar, electric vehicles, and storage.|Not Available
Fall and Spring Semesters.|||9010550|WEB SERVICES AND SERVICE-ORIENTED ARCHITECTURE||8.0||||||||English|Graduate|||This course introduces basic concepts in Web services, their application areas in particular for e-business and e-commerce, latest standards, Grid services, service oriented architecture, semantic Web and mobile web services.|Not Available
Fall or Spring Semesters.|||9010531|INNOVATION MANAGEMENT||8.0||||||Lecturer Dr. ALÝ ARÝFOÐLU||English|Graduate|||Translating opportunities into competitive advantage is critical for entrepreneurs and technical managers. This course explores the invention and innovation concepts, characteristics of innovation, types of innovation, diffusion of innovation. Management of innovation will be explored in the scope of this course. The impact of competitive advantage by the introduction of new product, process or services will be addressed.|Not Available
Fall Semesters.|||9010527|SOFTWARE VERIFICATION||8.0||||||Assoc.Prof.Dr. AYSU BETÝN CAN||English|Graduate|At the end of this course, the student will;know basic principles, theory and concepts of software verificationapply inspection, formal technical review to deliverables of software development activitiesapply formal methods of software verification to analyze imperative programsapply and use automated software verification tools to object oriented systems.|At the end of this course, the student will be able to:name, define and describe inspection and formal technical review process and conceptsexplain and apply design by contract and traditional formal systems for program correctness and analyze program code.drive dynamic symbolic execution for a procedure of a programbe a part of inspection and formal technical review team and generate reportsuse automated software verification tools to object oriented systems.interpret temporal logic for concurrent systemsdrive finite state models of concurrent systems for model checking|The course introduces software verification processes that determine whether deliverables of a given activity conform to the requirements of that activity. The discussion includes review, inspection, walkthrough processes as well as independent verification. Issues related to the installation of these processes within an organization and to the impact of software quality are also investigated. Several examples are studied and verification meetings are organized to apply the techniques introduced.|Not Available
Fall and Spring Semesters.|||9010788|DIGITAL TRANSFORMATION: MANAGEMENT, TECHNOLOGY AND ORGANIZATION||8.0||||||||English|Graduate|||The course focuses on digital transformation, the phenomenon that is enabled by technological advancements in multiple fields which include Cloud Computing, IoT, Cyber Physical Systems, Data Science, Big Data, Mobile, and Social Media. In addition to focusing on an overview of such enabler technologies, their impacts in the form of disruptive changes in different industries (such as Industry 4.0 transformation in the case of manufacturing) will be covered together with various cases. Other topicsinclude: History of digital technology enabled transformation, information systems perspective, digital strategy, leading the digital transformation, data focused digital companies, digital and network business models, organizational issues, managerial issues.|Not Available
Fall Semesters.|||9010541|COMPUTER NETWORKING APPLICATIONS||8.0||||||||English|Graduate|||TCP/IP overview, Multimedia Networking, Quality of Service, Ethernet Networks, Wireless and Mobile Networks, Sensor Networks, Optical Networks.|Not Available
Fall and Spring Semesters.|||9010577|TECHNOLOGY ENTREPRENEURSHIP AND LEAN STARTUPS||8.0||||||||English|Graduate|||This course provides an overview of technology entrepreneurship and lean startups, by|Not Available
Fall Semesters.|||9010536|INFOR.SYS.INFRASTRUCTURE FOR CONT.OR.||8.0||||||Lecturer AYDIN NUSRET GÜÇLÜ||English|Graduate|The objectives of this course are to familiarize the students with the concepts and techniques of knowledge and process enabling technologies and approaches, including interoperability, knowledge management portals, ontology, social and organizational network analysis, and ICT investments and assessment methodologies; and increase their ability in developing functional specifications, and modeling mind map, ontology and processes.|Upon successful completion of the course, the student will be able to:Understand the relation between strategic management, knowledge management and process management concepts,Model a process,Design basic mindmaps and related ontologies,Formulate business requirements based on the business process, mindmap and ontology,Increase his/her ability in developing functional specifications, andEvaluate functional specifications and terms of reference documents|Introduction to the concepts and techniques of groupware and network computing.E-business.Information and telecommunications technology.The future of Internet .Intranets .Electronic  commerce, critical issues and barriers to adoption. This is an interactive course with student participation and lab workshops. Students will be asked to develop programs at the IS lab on DB2, Oracle or Domino, using HTML, PERL, LOTUS or JAVA.|Not Available
Fall Semesters.|||9010537|IT GOVERNANCE||8.0||||||||English|Graduate|||Contemporary issues about IT Governance as a whole; but major concentration upon IT Organization, Management, Processes, Project Management, Control Standards & Security, Risk Management & Audit issues will be thoroughly discussed and practiced in this course. By focusing on Business Requirements and Business-Technology Alignment; well-applied Global Best Practices, Assessment Methodologies, Process Maturity and IT Risks will examined.|Not Available
Fall and Spring Semesters.|||9010583|SOCIAL MEDIA ANALYTICS||8.0||||||||English|Graduate|||The phenomenal growth of social media has created new market opportunities. Companies can easily reach masses and can respond to their customers` needs promptly. It is therefore important to have an understanding of customer needs and plan ahead, which can be only achieved with social media analytics tools. This subject has also gained significant attention from many disciplines. For example, social media is also used in emergency management, environment monitoring and disaster management.|Not Available
Fall or Spring Semesters.|||9010782|PRINCIPLES OF GEOSPATIAL INFORMATION TECHNOLOGIES||8.0||||||||English|Graduate|||Nature of geospatial data, Geographic Information Systems (GIS) Elements  and types of GIS, database managements systems for geospatial data, uncertainty management for goe spatial data, spatial analysis methods, spatial decision support systems, introductory spatial statistics, analysis of point and area data.|Not Available
Fall and Spring Semesters.|||9010690|GRADUATE SEMINAR||10.0||||||||English|Graduate|||This course is designed to expose Information Systems doctoral students to various research areas in their domain. Speakers from the industry and academia are invited to give talks in their field of expertise. Students will make presentation in their propose research areas.|Not Available
Spring Semesters.|||9010703|ADVANCED INTERNET ARCHITECTURE||8.0||||||||English|Graduate|||Sorry no data is found for the course objective.|Not Available
Fall or Spring Semesters.|||9010580|KNOWLEDGE, DISCOVERY AND MINING||8.0||||||Prof.Dr. NAZÝFE BAYKAL||English|Masters|At the end of this course, students will be able toO1:Know basic knowledge discovery conceptsO2:Interpret the characteristics of data set using statistical techniquesO3:Identify the appropriate knowledge discovery steps for a given problemO4:Analyse the quality of a data setO5:Know and apply basic pre-processing techniques in data miningO6: Use data mining software for solving practical problems in different case studies such as customer segmentation, process control, etc.O7:Understand basic classification and clustering techniques and judge the adequacy of each technique for a given data setO8:Understand the purpose of error measures, bias and varianceO9:Know to measure model performanceO10:Use visualization techniques to illustrate various characteristics of a data setO11:Understand basic association rule mining algorithms and apply them on a data setO12:Gain experience of doing independent study and research on topic|At the end of this course, students will be able to1. Work with a data mining software such as R Software2. Define data mining and knowledge discovery steps3. Create descriptive statistics of a data set4. Assess the necessity of normalization techniques for a given data set and problem5. Choose and apply an appropriate pre-processing technique for a given data set and problem6. Differentiate between supervised and unsupervised learning7. Describe and apply association rule mining methods including Apriori and FP-Growth algorithm8. Describe and apply classification methods including kNN, naïve Bayes and decision trees9. Differentiate between bias and variance10. Compare the results of model performance with the literature systematically and interpret them.11. Explain neural network architectures and learning algorithms.12. Describe and apply clustering methods including kmeans, and  density-based algorithms13. Explain overfitting and underfitting concepts14. Describe the characteristics of a time series such as in terms of stationarity, normality and skewness.15. Evaluate the adequacy of a data mining technique for a given problem and data set and perform the selected technique correctly.16. Perform missing data analysis techniques17. Visualise the data sets including Box-plots, bean plots and scatter plots.|The course introduces principles and techniques of data mining and knowledge discovery. It emphasizes the advantages and disadvantages of using these methods in real world systems and provides hands-on experience. Its technical focus is on qualitative and quantitative knowledge based systems and learning systems. Topics include key issues of data mining and machine learning, decision trees, artificial neural networks, Bayesian learning, instance based learning, expert systems, fuzzy systems, and genetic algorithms.|Not Available
Spring Semesters.|||9010754|SOFTWARE METRICS||8.0||||||||English|Graduate|By the end of the course the students are expected to acquire knowledge and skills onMeasurement and estimation in software engineering and why we need to measureMeasurement models and scale typesGoal-Question-Metric approachInternal and external product attributes and base and derived metrics for themHow to collect and validate dataPerformance, cost, effort measurementOther metrics for the phases of software development life cycle|By the end of this course the students will be able tospecify appropriate metrics for software processes, products and resourcesapply these metrics to systems and software development projectsinitiate and maintain a measurement project in software projectsidentify size, effort and schedule of software project along with the other measuresunderstand what would be the best to measure in software projects while dealing with limited resources|Software measurement is one of the essential components of good software management. In this course, the fundamentals of software measurement and estimation will be taught. The students will understand why we measure and how the measurement can be used to improve effectiveness of software engineering practices. The students will learn to specify the base and derived metrics in software projects. The specific metrics such as Lines of Code (LOC) and Functional Size will be elaborated in detail. The students will also learn how to initiate and maintain a measurement program in a software project.|Not Available
Fall and Spring Semesters.|||9010538|CONTEMPORARY SOCIO-TECHNICAL PERSPECTIVES IN INFORMATION SYSTEMS||8.0||||||||English|Graduate|||Focus on exploring the sociotechnical aspects of information systems drawing upon multiple perspectives to critically examine the ways in which technologies shape and shaped by their contexts of use in various contexts such as health, education, commerce, etc. Socio-technical theory encapsulates three major dimensions- the social, the technical, and the environmental. Current research from the sociotechnical perspective, the next generation of socio-technical systems.|Not Available
Fall or Spring Semesters.|||9010742|SENSOR NETWORKS||8.0||||||||English|Graduate|||Sensor networks are type of computer networks composed of tiny, autonomous nodes equipped with wireless transmission and sensing capabilities. Sensor networks are revolutionizing a variety of applications such as environmental monitoring, home automation, and logistics. This new area of research combine current research trends from a number of different disciplines some of which can be named as hardware and software design, information and signal processing, and communication networks.|Not Available
Fall and Spring Semesters.|||9010715|GAME THEORY IN DATA NETWORKING||8.0||||||||English|Graduate|||The course introduces the students to the fundamental concepts of Game Theory and demonstrates the use of these concepts in data networking research. The focus is on covering the aspects of Non-cooperative Game Theory that would be instrumental in studying selfish behavior in data networks. The course structure is composed of formal lectures relating to Game Theory fundamentals followed by presentations/ discussions of recent research papers mainly in the field of information systems that exemplify the use of Game Theory in data networking research. Topics of interest include Network Formation, Internet Pricing, Flow Control, Routing, Medium Access Control, Network Security, Power Control (Wireless) and Spectrum Sharing (Wireless). Applications of Game Theory in various other fields, such as Economics, Business, Law and Political Science will also be illustrated in the final part of the course (specific choice of topics will be determined through student responses during the course).|Not Available
Fall Semesters.|||9010543|INFORMATION RETRIEVAL||8.0||||||||English|Graduate|||Theoretical and modelling issues in information retrieval: automatic indexing; techniques for searching and ranking output; retrieval output evaluation; classical and user-oriented approaches to automatic classification; relevance feedback; markov models; distributed retrieval; document filtering; cross-language retrieval; the role of decision models and machine learning, in particular learning by observation and learning by induction, in the above processes.|Not Available
Fall Semesters.|||9010514|MULTIMEDIA||8.0||||||Prof.Dr. PEKÝN ERHAN EREN||English|Graduate|||Architectures for Multimedia Systems, Digital Audio, Video Technology and Image Compression, Computer Graphics, Multimedia Information Systems, Multimedia Communication Systems.|Not Available
Spring Semesters.|||9010534|KNOWLEDGE-BASED SYSTEM||8.0||||||||English|Graduate|||Sorry no data is found for the course objective.|Not Available
